Estructura;Tiempos;ID;SetDatos;etc
compressedDense;0;74820;subset100000;
compressedDense;0;43517;subset100000;
compressedDense;0;31525;subset100000;
compressedDense;0;76657;subset100000;
compressedDense;0;5580;subset100000;
compressedDense;0;62300;subset100000;
compressedDense;0;44655;subset100000;
compressedDense;0;85541;subset100000;
compressedDense;0;69868;subset100000;
compressedDense;0;53371;subset100000;
compressedDense;0;75070;subset100000;
compressedDense;0;13423;subset100000;
compressedDense;0;86267;subset100000;
compressedDense;0;58422;subset100000;
compressedDense;0;97041;subset100000;
compressedDense;0;32962;subset100000;
compressedDense;0;37910;subset100000;
compressedDense;0;22649;subset100000;
compressedDense;0;29012;subset100000;
compressedDense;0;61959;subset100000;
compressedDense;0;30094;subset100000;
compressedDense;0;98387;subset100000;
compressedDense;0;33524;subset100000;
compressedDense;0;30046;subset100000;
compressedDense;0;30740;subset100000;
compressedDense;0;98604;subset100000;
compressedDense;0;65739;subset100000;
compressedDense;0;85027;subset100000;
compressedDense;0;98869;subset100000;
compressedDense;0;55810;subset100000;
compressedDense;0;95538;subset100000;
compressedDense;0;72491;subset100000;
compressedDense;0;22695;subset100000;
compressedDense;0;84523;subset100000;
compressedDense;0;29897;subset100000;
compressedDense;0;70037;subset100000;
compressedDense;0;21836;subset100000;
compressedDense;0;97179;subset100000;
compressedDense;0;47963;subset100000;
compressedDense;0;34748;subset100000;
compressedDense;0;44438;subset100000;
compressedDense;0;53265;subset100000;
compressedDense;0;72880;subset100000;
compressedDense;0;49855;subset100000;
compressedDense;0;66265;subset100000;
compressedDense;0;87524;subset100000;
compressedDense;0;50015;subset100000;
compressedDense;0;96500;subset100000;
compressedDense;0;87655;subset100000;
compressedDense;0;33911;subset100000;
compressedDense;0;30496;subset100000;
compressedDense;0;83814;subset100000;
compressedDense;0;86337;subset100000;
compressedDense;0;87071;subset100000;
compressedDense;0;53458;subset100000;
compressedDense;0;61312;subset100000;
compressedDense;0;97054;subset100000;
compressedDense;0;98423;subset100000;
compressedDense;0;87226;subset100000;
compressedDense;0;8861;subset100000;
compressedDense;0;87260;subset100000;
compressedDense;0;86608;subset100000;
compressedDense;0;71590;subset100000;
compressedDense;0;23057;subset100000;
compressedDense;0;51564;subset100000;
compressedDense;0;32137;subset100000;
compressedDense;0;62918;subset100000;
compressedDense;0;42517;subset100000;
compressedDense;0;2243;subset100000;
compressedDense;0;6170;subset100000;
compressedDense;0;64093;subset100000;
compressedDense;0;95872;subset100000;
compressedDense;0;31254;subset100000;
compressedDense;0;57215;subset100000;
compressedDense;0;94414;subset100000;
compressedDense;0;21141;subset100000;
compressedDense;0;13319;subset100000;
compressedDense;0;30111;subset100000;
compressedDense;0;85803;subset100000;
compressedDense;0;52156;subset100000;
compressedDense;0;59685;subset100000;
compressedDense;0;98360;subset100000;
compressedDense;0;62148;subset100000;
compressedDense;0;96985;subset100000;
compressedDense;0;77867;subset100000;
compressedDense;0;9941;subset100000;
compressedDense;0;61303;subset100000;
compressedDense;0;55112;subset100000;
compressedDense;0;45092;subset100000;
compressedDense;0;7750;subset100000;
compressedDense;0;57509;subset100000;
compressedDense;0;97463;subset100000;
compressedDense;0;56785;subset100000;
compressedDense;0;30315;subset100000;
compressedDense;0;41239;subset100000;
compressedDense;0;66361;subset100000;
compressedDense;0;34858;subset100000;
compressedDense;0;99785;subset100000;
compressedDense;0;81609;subset100000;
compressedDense;0;7221;subset100000;
compressedDense;0;31304;subset100000;
compressedDense;0;1532;subset100000;
compressedDense;0;20268;subset100000;
compressedDense;0;43312;subset100000;
compressedDense;0;54670;subset100000;
compressedDense;0;11633;subset100000;
compressedDense;0;50037;subset100000;
compressedDense;0;70706;subset100000;
compressedDense;0;65476;subset100000;
compressedDense;0;33416;subset100000;
compressedDense;0;84712;subset100000;
compressedDense;0;67275;subset100000;
compressedDense;0;20942;subset100000;
compressedDense;0;98047;subset100000;
compressedDense;0;96916;subset100000;
compressedDense;0;38630;subset100000;
compressedDense;0;72541;subset100000;
compressedDense;0;81600;subset100000;
compressedDense;0;68285;subset100000;
compressedDense;0;91912;subset100000;
compressedDense;0;98403;subset100000;
compressedDense;0;14611;subset100000;
compressedDense;0;54222;subset100000;
compressedDense;0;95254;subset100000;
compressedDense;0;32762;subset100000;
compressedDense;0;95521;subset100000;
compressedDense;0;53147;subset100000;
compressedDense;0;594;subset100000;
compressedDense;0;54622;subset100000;
compressedDense;0;56703;subset100000;
compressedDense;0;54401;subset100000;
compressedDense;0;45657;subset100000;
compressedDense;0;52802;subset100000;
compressedDense;0;95855;subset100000;
compressedDense;0;37461;subset100000;
compressedDense;0;20247;subset100000;
compressedDense;0;61837;subset100000;
compressedDense;0;3044;subset100000;
compressedDense;0;20470;subset100000;
compressedDense;0;77601;subset100000;
compressedDense;0;23999;subset100000;
compressedDense;0;64709;subset100000;
compressedDense;0;63760;subset100000;
compressedDense;0;87669;subset100000;
compressedDense;0;70210;subset100000;
compressedDense;0;8850;subset100000;
compressedDense;0;17450;subset100000;
compressedDense;0;78577;subset100000;
compressedDense;0;13757;subset100000;
compressedDense;0;59315;subset100000;
compressedDense;0;45286;subset100000;
compressedDense;0;93514;subset100000;
compressedDense;0;57748;subset100000;
compressedDense;0;52657;subset100000;
compressedDense;0;96250;subset100000;
compressedDense;0;77459;subset100000;
compressedDense;0;11930;subset100000;
compressedDense;0;84632;subset100000;
compressedDense;0;18081;subset100000;
compressedDense;0;16942;subset100000;
compressedDense;0;17365;subset100000;
compressedDense;0;36094;subset100000;
compressedDense;0;37381;subset100000;
compressedDense;0;86212;subset100000;
compressedDense;0;39979;subset100000;
compressedDense;0;26683;subset100000;
compressedDense;0;249;subset100000;
compressedDense;0;99292;subset100000;
compressedDense;0;9991;subset100000;
compressedDense;0;48268;subset100000;
compressedDense;0;86738;subset100000;
compressedDense;0;74839;subset100000;
compressedDense;0;684;subset100000;
compressedDense;0;9146;subset100000;
compressedDense;0;22495;subset100000;
compressedDense;0;36361;subset100000;
compressedDense;0;16581;subset100000;
compressedDense;0;98069;subset100000;
compressedDense;0;96648;subset100000;
compressedDense;0;94109;subset100000;
compressedDense;0;46879;subset100000;
compressedDense;0;57648;subset100000;
compressedDense;0;46713;subset100000;
compressedDense;0;35730;subset100000;
compressedDense;0;12990;subset100000;
compressedDense;0;57774;subset100000;
compressedDense;0;12264;subset100000;
compressedDense;0;95873;subset100000;
compressedDense;0;67465;subset100000;
compressedDense;0;24400;subset100000;
compressedDense;0;86924;subset100000;
compressedDense;0;87707;subset100000;
compressedDense;0;93542;subset100000;
compressedDense;0;16793;subset100000;
compressedDense;0;14680;subset100000;
compressedDense;0;79173;subset100000;
compressedDense;0;35710;subset100000;
compressedDense;0;54360;subset100000;
compressedDense;0;7616;subset100000;
compressedDense;0;24505;subset100000;
compressedDense;0;27605;subset100000;
compressedDense;0;14155;subset100000;
compressedDense;0;72957;subset100000;
compressedDense;0;94219;subset100000;
compressedDense;0;15996;subset100000;
compressedDense;0;30573;subset100000;
compressedDense;0;20999;subset100000;
compressedDense;0;17709;subset100000;
compressedDense;0;92428;subset100000;
compressedDense;0;25517;subset100000;
compressedDense;0;35940;subset100000;
compressedDense;0;46594;subset100000;
compressedDense;0;44035;subset100000;
compressedDense;0;33067;subset100000;
compressedDense;0;9315;subset100000;
compressedDense;0;21603;subset100000;
compressedDense;0;33673;subset100000;
compressedDense;0;55709;subset100000;
compressedDense;0;38679;subset100000;
compressedDense;0;40390;subset100000;
compressedDense;0;89117;subset100000;
compressedDense;0;14323;subset100000;
compressedDense;0;40160;subset100000;
compressedDense;0;90942;subset100000;
compressedDense;0;37454;subset100000;
compressedDense;0;68367;subset100000;
compressedDense;0;34847;subset100000;
compressedDense;0;21907;subset100000;
compressedDense;0;65562;subset100000;
compressedDense;0;21142;subset100000;
compressedDense;1;14965;subset100000;
compressedDense;0;85440;subset100000;
compressedDense;0;33838;subset100000;
compressedDense;0;80208;subset100000;
compressedDense;0;83097;subset100000;
compressedDense;0;75871;subset100000;
compressedDense;1;36834;subset100000;
compressedDense;0;15135;subset100000;
compressedDense;0;46223;subset100000;
compressedDense;0;92288;subset100000;
compressedDense;0;8493;subset100000;
compressedDense;0;88565;subset100000;
compressedDense;0;73537;subset100000;
compressedDense;0;14102;subset100000;
compressedDense;0;14686;subset100000;
compressedDense;0;36112;subset100000;
compressedDense;0;4866;subset100000;
compressedDense;0;91562;subset100000;
compressedDense;0;7030;subset100000;
compressedDense;0;629;subset100000;
compressedDense;0;18088;subset100000;
compressedDense;0;89844;subset100000;
compressedDense;0;68450;subset100000;
compressedDense;0;39573;subset100000;
compressedDense;0;87137;subset100000;
compressedDense;0;3490;subset100000;
compressedDense;0;14330;subset100000;
compressedDense;0;60377;subset100000;
compressedDense;0;97164;subset100000;
compressedDense;0;9807;subset100000;
compressedDense;0;96557;subset100000;
compressedDense;0;89128;subset100000;
compressedDense;0;48225;subset100000;
compressedDense;0;38893;subset100000;
compressedDense;0;61830;subset100000;
compressedDense;0;44377;subset100000;
compressedDense;0;54975;subset100000;
compressedDense;0;72402;subset100000;
compressedDense;0;11712;subset100000;
compressedDense;0;96307;subset100000;
compressedDense;0;25513;subset100000;
compressedDense;0;53343;subset100000;
compressedDense;0;12666;subset100000;
compressedDense;0;76203;subset100000;
compressedDense;0;18624;subset100000;
compressedDense;0;68043;subset100000;
compressedDense;0;3906;subset100000;
compressedDense;0;41483;subset100000;
compressedDense;0;63819;subset100000;
compressedDense;0;70156;subset100000;
compressedDense;0;94141;subset100000;
compressedDense;0;77832;subset100000;
compressedDense;0;42898;subset100000;
compressedDense;0;38976;subset100000;
compressedDense;0;59185;subset100000;
compressedDense;0;67417;subset100000;
compressedDense;0;5549;subset100000;
compressedDense;0;56643;subset100000;
compressedDense;0;89420;subset100000;
compressedDense;0;95297;subset100000;
compressedDense;0;57857;subset100000;
compressedDense;0;42855;subset100000;
compressedDense;0;4879;subset100000;
compressedDense;0;91411;subset100000;
compressedDense;0;52869;subset100000;
compressedDense;0;61198;subset100000;
compressedDense;0;41892;subset100000;
compressedDense;0;77018;subset100000;
compressedDense;0;75842;subset100000;
compressedDense;0;46221;subset100000;
compressedDense;0;62912;subset100000;
compressedDense;0;51421;subset100000;
compressedDense;0;33403;subset100000;
compressedDense;0;91746;subset100000;
compressedDense;0;90481;subset100000;
compressedDense;0;13603;subset100000;
compressedDense;0;27076;subset100000;
compressedDense;0;29158;subset100000;
compressedDense;0;71524;subset100000;
compressedDense;0;352;subset100000;
compressedDense;0;16223;subset100000;
compressedDense;0;7747;subset100000;
compressedDense;0;11668;subset100000;
compressedDense;0;28725;subset100000;
compressedDense;0;64527;subset100000;
compressedDense;0;58180;subset100000;
compressedDense;0;91971;subset100000;
compressedDense;0;28918;subset100000;
compressedDense;0;89610;subset100000;
compressedDense;0;60383;subset100000;
compressedDense;0;90437;subset100000;
compressedDense;0;57129;subset100000;
compressedDense;0;85698;subset100000;
compressedDense;0;623;subset100000;
compressedDense;0;83913;subset100000;
compressedDense;0;51446;subset100000;
compressedDense;0;43059;subset100000;
compressedDense;0;81951;subset100000;
compressedDense;0;16228;subset100000;
compressedDense;0;71728;subset100000;
compressedDense;0;87073;subset100000;
compressedDense;0;11945;subset100000;
compressedDense;0;95292;subset100000;
compressedDense;0;49465;subset100000;
compressedDense;0;21253;subset100000;
compressedDense;0;16123;subset100000;
compressedDense;0;78781;subset100000;
compressedDense;0;81155;subset100000;
compressedDense;0;45341;subset100000;
compressedDense;0;65723;subset100000;
compressedDense;0;78879;subset100000;
compressedDense;0;48341;subset100000;
compressedDense;0;84174;subset100000;
compressedDense;0;43267;subset100000;
compressedDense;0;81736;subset100000;
compressedDense;0;18324;subset100000;
compressedDense;0;9167;subset100000;
compressedDense;0;86815;subset100000;
compressedDense;0;65489;subset100000;
compressedDense;0;30656;subset100000;
compressedDense;0;5172;subset100000;
compressedDense;0;14992;subset100000;
compressedDense;0;58174;subset100000;
compressedDense;0;18109;subset100000;
compressedDense;0;39313;subset100000;
compressedDense;0;27842;subset100000;
compressedDense;0;73678;subset100000;
compressedDense;0;69262;subset100000;
compressedDense;0;14651;subset100000;
compressedDense;0;19335;subset100000;
compressedDense;0;22856;subset100000;
compressedDense;0;62126;subset100000;
compressedDense;0;89413;subset100000;
compressedDense;0;80771;subset100000;
compressedDense;0;48645;subset100000;
compressedDense;0;77195;subset100000;
compressedDense;0;32254;subset100000;
compressedDense;0;57483;subset100000;
compressedDense;0;76034;subset100000;
