Estructura;Tiempos;ID;SetDatos
compressedDense;0;7671424;subset10000000;
compressedDense;0;6566071;subset10000000;
compressedDense;0;6517712;subset10000000;
compressedDense;0;4764792;subset10000000;
compressedDense;0;8919467;subset10000000;
compressedDense;0;7203325;subset10000000;
compressedDense;0;5949437;subset10000000;
compressedDense;0;1688387;subset10000000;
compressedDense;0;2251549;subset10000000;
compressedDense;0;6236512;subset10000000;
compressedDense;0;2917222;subset10000000;
compressedDense;0;4132400;subset10000000;
compressedDense;0;8200028;subset10000000;
compressedDense;0;8895067;subset10000000;
compressedDense;0;6329597;subset10000000;
compressedDense;0;2998090;subset10000000;
compressedDense;0;9759472;subset10000000;
compressedDense;0;7006023;subset10000000;
compressedDense;0;8990545;subset10000000;
compressedDense;0;163458;subset10000000;
compressedDense;0;9198657;subset10000000;
compressedDense;0;8852655;subset10000000;
compressedDense;0;4050245;subset10000000;
compressedDense;0;3269852;subset10000000;
compressedDense;0;5068039;subset10000000;
compressedDense;0;6873965;subset10000000;
compressedDense;0;5267238;subset10000000;
compressedDense;0;2104704;subset10000000;
compressedDense;0;4242879;subset10000000;
compressedDense;0;157456;subset10000000;
compressedDense;0;3998362;subset10000000;
compressedDense;0;8471636;subset10000000;
compressedDense;0;3833353;subset10000000;
compressedDense;0;3832016;subset10000000;
compressedDense;0;2882013;subset10000000;
compressedDense;0;7470268;subset10000000;
compressedDense;0;2302886;subset10000000;
compressedDense;0;1076720;subset10000000;
compressedDense;0;6181214;subset10000000;
compressedDense;0;897652;subset10000000;
compressedDense;0;1850008;subset10000000;
compressedDense;0;6379747;subset10000000;
compressedDense;0;4544366;subset10000000;
compressedDense;0;1171532;subset10000000;
compressedDense;0;7201083;subset10000000;
compressedDense;0;9967768;subset10000000;
compressedDense;0;6008890;subset10000000;
compressedDense;0;5371683;subset10000000;
compressedDense;0;3580886;subset10000000;
compressedDense;0;9081695;subset10000000;
compressedDense;0;4591504;subset10000000;
compressedDense;0;1941747;subset10000000;
compressedDense;0;1787903;subset10000000;
compressedDense;0;9704667;subset10000000;
compressedDense;0;3948742;subset10000000;
compressedDense;0;1604765;subset10000000;
compressedDense;0;4796629;subset10000000;
compressedDense;0;5701311;subset10000000;
compressedDense;0;241993;subset10000000;
compressedDense;0;5811265;subset10000000;
compressedDense;0;8263201;subset10000000;
compressedDense;0;6454976;subset10000000;
compressedDense;0;5033418;subset10000000;
compressedDense;0;8632435;subset10000000;
compressedDense;0;1092623;subset10000000;
compressedDense;0;7885416;subset10000000;
compressedDense;0;903554;subset10000000;
compressedDense;0;9112244;subset10000000;
compressedDense;0;4137176;subset10000000;
compressedDense;0;8783170;subset10000000;
compressedDense;0;623185;subset10000000;
compressedDense;0;2962956;subset10000000;
compressedDense;0;34216;subset10000000;
compressedDense;0;1571721;subset10000000;
compressedDense;0;8774579;subset10000000;
compressedDense;0;167132;subset10000000;
compressedDense;0;4969212;subset10000000;
compressedDense;0;5508843;subset10000000;
compressedDense;0;1631904;subset10000000;
compressedDense;0;1526896;subset10000000;
compressedDense;0;8423842;subset10000000;
compressedDense;0;2335888;subset10000000;
compressedDense;0;1918290;subset10000000;
compressedDense;0;3770641;subset10000000;
compressedDense;0;1189189;subset10000000;
compressedDense;0;6530502;subset10000000;
compressedDense;0;6232136;subset10000000;
compressedDense;0;53618;subset10000000;
compressedDense;0;5418287;subset10000000;
compressedDense;0;1317672;subset10000000;
compressedDense;0;117600;subset10000000;
compressedDense;0;7880965;subset10000000;
compressedDense;0;6264411;subset10000000;
compressedDense;0;1377069;subset10000000;
compressedDense;0;4234419;subset10000000;
compressedDense;0;3913280;subset10000000;
compressedDense;0;2526328;subset10000000;
compressedDense;0;9347272;subset10000000;
compressedDense;0;1422260;subset10000000;
compressedDense;0;8219828;subset10000000;
compressedDense;0;8879462;subset10000000;
compressedDense;0;3203078;subset10000000;
compressedDense;0;1694337;subset10000000;
compressedDense;0;3990025;subset10000000;
compressedDense;0;2612016;subset10000000;
compressedDense;0;142410;subset10000000;
compressedDense;0;9381542;subset10000000;
compressedDense;0;4975609;subset10000000;
compressedDense;0;8665113;subset10000000;
compressedDense;0;1781813;subset10000000;
compressedDense;0;9497825;subset10000000;
compressedDense;0;7109200;subset10000000;
compressedDense;0;8863633;subset10000000;
compressedDense;0;5650049;subset10000000;
compressedDense;0;5503246;subset10000000;
compressedDense;0;2846778;subset10000000;
compressedDense;0;1413513;subset10000000;
compressedDense;0;7347980;subset10000000;
compressedDense;0;2230632;subset10000000;
compressedDense;0;154194;subset10000000;
compressedDense;0;7436920;subset10000000;
compressedDense;0;7733669;subset10000000;
compressedDense;0;8928765;subset10000000;
compressedDense;0;5852366;subset10000000;
compressedDense;0;8318166;subset10000000;
compressedDense;0;4574755;subset10000000;
compressedDense;0;1109965;subset10000000;
compressedDense;0;7612692;subset10000000;
compressedDense;0;3162980;subset10000000;
compressedDense;0;255217;subset10000000;
compressedDense;0;4230620;subset10000000;
compressedDense;0;7529883;subset10000000;
compressedDense;0;5544656;subset10000000;
compressedDense;0;4865868;subset10000000;
compressedDense;0;158219;subset10000000;
compressedDense;0;1167643;subset10000000;
compressedDense;0;1958538;subset10000000;
compressedDense;0;2615051;subset10000000;
compressedDense;0;344786;subset10000000;
compressedDense;0;9578503;subset10000000;
compressedDense;0;6749556;subset10000000;
compressedDense;0;884574;subset10000000;
compressedDense;0;5976044;subset10000000;
compressedDense;0;4777594;subset10000000;
compressedDense;0;1807768;subset10000000;
compressedDense;0;9210630;subset10000000;
compressedDense;0;629457;subset10000000;
compressedDense;0;7039889;subset10000000;
compressedDense;0;5009513;subset10000000;
compressedDense;0;9640220;subset10000000;
compressedDense;0;5187730;subset10000000;
compressedDense;0;2420970;subset10000000;
compressedDense;0;8838124;subset10000000;
compressedDense;0;7781896;subset10000000;
compressedDense;0;2167227;subset10000000;
compressedDense;0;7793386;subset10000000;
compressedDense;0;2148401;subset10000000;
compressedDense;0;353884;subset10000000;
compressedDense;0;4700861;subset10000000;
compressedDense;0;4874776;subset10000000;
compressedDense;0;8930643;subset10000000;
compressedDense;0;8646758;subset10000000;
compressedDense;0;8227658;subset10000000;
compressedDense;0;5523709;subset10000000;
compressedDense;0;6933522;subset10000000;
compressedDense;0;2444548;subset10000000;
compressedDense;0;4506375;subset10000000;
compressedDense;0;5355081;subset10000000;
compressedDense;0;2103383;subset10000000;
compressedDense;0;5172859;subset10000000;
compressedDense;0;2160565;subset10000000;
compressedDense;0;2542985;subset10000000;
compressedDense;0;2070189;subset10000000;
compressedDense;0;2647320;subset10000000;
compressedDense;0;2577213;subset10000000;
compressedDense;0;6169966;subset10000000;
compressedDense;0;2858993;subset10000000;
compressedDense;0;2405473;subset10000000;
compressedDense;0;18024;subset10000000;
compressedDense;0;3496728;subset10000000;
compressedDense;0;2394383;subset10000000;
compressedDense;0;1783686;subset10000000;
compressedDense;0;7904204;subset10000000;
compressedDense;0;9787798;subset10000000;
compressedDense;0;2454933;subset10000000;
compressedDense;0;3013829;subset10000000;
compressedDense;0;3109902;subset10000000;
compressedDense;0;2989934;subset10000000;
compressedDense;0;2147498;subset10000000;
compressedDense;0;7713350;subset10000000;
compressedDense;0;9450224;subset10000000;
compressedDense;0;1449563;subset10000000;
compressedDense;0;4193407;subset10000000;
compressedDense;0;4804822;subset10000000;
compressedDense;0;7020972;subset10000000;
compressedDense;0;1597973;subset10000000;
compressedDense;0;924749;subset10000000;
compressedDense;0;1921619;subset10000000;
compressedDense;0;3824331;subset10000000;
compressedDense;0;2493756;subset10000000;
compressedDense;0;164429;subset10000000;
compressedDense;0;7491370;subset10000000;
compressedDense;0;8723478;subset10000000;
compressedDense;0;4935493;subset10000000;
compressedDense;0;9986595;subset10000000;
compressedDense;0;6312770;subset10000000;
compressedDense;0;4487050;subset10000000;
compressedDense;0;3542133;subset10000000;
compressedDense;0;3635669;subset10000000;
compressedDense;0;686923;subset10000000;
compressedDense;0;2020351;subset10000000;
compressedDense;0;9330290;subset10000000;
compressedDense;0;9978195;subset10000000;
compressedDense;0;9283242;subset10000000;
compressedDense;0;4182010;subset10000000;
compressedDense;0;5784504;subset10000000;
compressedDense;0;7426117;subset10000000;
compressedDense;0;7647904;subset10000000;
compressedDense;0;7776610;subset10000000;
compressedDense;0;1761505;subset10000000;
compressedDense;0;1976308;subset10000000;
compressedDense;0;2537978;subset10000000;
compressedDense;0;4631314;subset10000000;
compressedDense;0;4788424;subset10000000;
compressedDense;0;3835443;subset10000000;
compressedDense;0;8243778;subset10000000;
compressedDense;0;9098191;subset10000000;
compressedDense;0;727255;subset10000000;
compressedDense;0;2621537;subset10000000;
compressedDense;0;9533816;subset10000000;
compressedDense;0;7296254;subset10000000;
compressedDense;0;2773626;subset10000000;
compressedDense;0;552185;subset10000000;
compressedDense;0;8408304;subset10000000;
compressedDense;0;1874187;subset10000000;
compressedDense;0;5846479;subset10000000;
compressedDense;0;2165805;subset10000000;
compressedDense;0;3560366;subset10000000;
compressedDense;0;1872354;subset10000000;
compressedDense;0;798330;subset10000000;
compressedDense;0;4444638;subset10000000;
compressedDense;0;1586844;subset10000000;
compressedDense;0;1908544;subset10000000;
compressedDense;0;9609827;subset10000000;
compressedDense;0;5805912;subset10000000;
compressedDense;0;5097190;subset10000000;
compressedDense;0;7694761;subset10000000;
compressedDense;0;6374370;subset10000000;
compressedDense;0;5993806;subset10000000;
compressedDense;0;6002092;subset10000000;
compressedDense;0;3471989;subset10000000;
compressedDense;0;5820610;subset10000000;
compressedDense;0;2186971;subset10000000;
compressedDense;0;4377098;subset10000000;
compressedDense;0;7853413;subset10000000;
compressedDense;0;8377685;subset10000000;
compressedDense;0;9170837;subset10000000;
compressedDense;0;1397443;subset10000000;
compressedDense;0;4180160;subset10000000;
compressedDense;0;2309549;subset10000000;
compressedDense;0;94385;subset10000000;
compressedDense;0;6286554;subset10000000;
compressedDense;0;581786;subset10000000;
compressedDense;0;5692277;subset10000000;
compressedDense;0;4735480;subset10000000;
compressedDense;0;8342727;subset10000000;
compressedDense;0;5165167;subset10000000;
compressedDense;0;4769546;subset10000000;
compressedDense;0;5600633;subset10000000;
compressedDense;0;3893533;subset10000000;
compressedDense;0;5184397;subset10000000;
compressedDense;0;7168027;subset10000000;
compressedDense;0;5460044;subset10000000;
compressedDense;0;2221809;subset10000000;
compressedDense;0;5438023;subset10000000;
compressedDense;0;2177676;subset10000000;
compressedDense;0;2344021;subset10000000;
compressedDense;0;4375791;subset10000000;
compressedDense;0;8198890;subset10000000;
compressedDense;0;6264650;subset10000000;
compressedDense;0;1656022;subset10000000;
compressedDense;0;6632946;subset10000000;
compressedDense;0;212745;subset10000000;
compressedDense;0;286867;subset10000000;
compressedDense;0;7916326;subset10000000;
compressedDense;0;835638;subset10000000;
compressedDense;0;5807985;subset10000000;
compressedDense;0;1567009;subset10000000;
compressedDense;0;330732;subset10000000;
compressedDense;0;1359625;subset10000000;
compressedDense;0;9245608;subset10000000;
compressedDense;0;3776873;subset10000000;
compressedDense;0;8605540;subset10000000;
compressedDense;0;6969466;subset10000000;
compressedDense;0;377636;subset10000000;
compressedDense;0;982417;subset10000000;
compressedDense;0;3257894;subset10000000;
compressedDense;0;7266734;subset10000000;
compressedDense;0;8838731;subset10000000;
compressedDense;0;3873667;subset10000000;
compressedDense;0;8517797;subset10000000;
compressedDense;0;7426666;subset10000000;
compressedDense;0;2213398;subset10000000;
compressedDense;0;3211677;subset10000000;
compressedDense;0;6146192;subset10000000;
compressedDense;0;6587046;subset10000000;
compressedDense;0;1817832;subset10000000;
compressedDense;0;6538171;subset10000000;
compressedDense;0;9422511;subset10000000;
compressedDense;0;5616347;subset10000000;
compressedDense;0;2845795;subset10000000;
compressedDense;0;1592980;subset10000000;
compressedDense;0;8107852;subset10000000;
compressedDense;0;5316295;subset10000000;
compressedDense;0;2247890;subset10000000;
compressedDense;0;8265141;subset10000000;
compressedDense;0;103699;subset10000000;
compressedDense;0;5021855;subset10000000;
compressedDense;0;2375653;subset10000000;
compressedDense;0;8368609;subset10000000;
compressedDense;0;2544836;subset10000000;
compressedDense;0;7704169;subset10000000;
compressedDense;0;1455161;subset10000000;
compressedDense;0;6174368;subset10000000;
compressedDense;0;2690360;subset10000000;
compressedDense;0;5944691;subset10000000;
compressedDense;0;5199331;subset10000000;
compressedDense;0;1949455;subset10000000;
compressedDense;0;966693;subset10000000;
compressedDense;0;424212;subset10000000;
compressedDense;0;4182749;subset10000000;
compressedDense;0;6189153;subset10000000;
compressedDense;0;9451707;subset10000000;
compressedDense;0;1689932;subset10000000;
compressedDense;0;8901230;subset10000000;
compressedDense;0;4880800;subset10000000;
compressedDense;0;2154834;subset10000000;
compressedDense;0;3506071;subset10000000;
compressedDense;0;6492995;subset10000000;
